num,lat,lon,address,zip_code,building_name,occupancy,code,stories,yrblt,sqft,hazus,level,bldvalue,adjvalue,multiplier,contents,combined,day,night,assessor,Type,Update
764,34.03444,-118.25694,401 E PICO BLVD,90015,,Industrial,IND2,10,1926,121592,C3H,PC,9558347,24512381,1.5,36768572,6128095360,8,36,BX,,
765,34.042,-118.23269,401 MATEO ST,90013,,Industrial,IND2,5,1924,56637,C3M,PC,4452235,11417756,1.5,17126633,2854438928,3,17,B7A,,
766,34.04614,-118.25474,401 W 7TH ST,90014,,Office,COM4,9,1921,89841,C3H,PC,8890665,22800111,1,22800111,4560022335,9,0,BX,,
767,34.0102,-118.30891,4021 S WESTERN AVE,90062,,Commercial,COM3,1,1925,4900,C3L,PC,425369,1090859,1,1090859,2181718,167,7,B5A,,
768,34.07708,-118.22446,405 N AVE 19,90031,,Government,GOV1,5,,100000,C3M,LC,9896000,25378292,1,25378292,5075658440,0,0,,,
769,34.07829,-118.22368,405 SAN FERNANDO RD,90031,,Industrial,IND3,2,1926,432,C2L,PC,31890,81783,1.5,122674,204456,1,0,CX,,
770,34.07829,-118.22368,405 SAN FERNANDO RD,90031,,Industrial,IND3,1,1920,2197,C2L,PC,162183,415917,1.5,623876,1039793,5,1,CX,,
771,34.07829,-118.22368,405 SAN FERNANDO RD,90031,,Industrial,IND3,1,1913,41265,C2L,PC,3046182,7811935,1.5,11717902,1952983610,3,12,CX,,
772,34.14276,-118.36114,4050 LANKERSHIM BLVD,91604,,Industrial,IND1,4,1964,70803,C3M,LC,5565824,14273555,1.5,21410333,3568388821,2,21,BXA,,
773,34.04757,-118.32393,4050 W PICO BLVD,90019,Hebron Presbyterian Church,Church,REL1,2,1923,46381,C3L,PC,5291144,7463027,1,7463027,1492605430,15,0,BX,,
774,34.04739,-118.25319,406 W 6TH ST,90014,Downtown Jewelry Mart,Office,COM4,9,1910,153204,C3H,PC,15161068,38880558,1,38880558,7776111761,3,0,BXA,,
775,34.069,-118.30266,4067 W 3RD ST,90020,,Hotel,RES4,6,1928,15960,C2M,PC,1669895,2355345,0.5,1177672,3533017,10,40,C6,,
776,34.04617,-118.25479,410 W 7TH ST,90014,,Commercial,COM1,2,1917,10856,C3L,PC,769039,1972201,1,1972201,3944401,109,0,B7,,
777,34.07809,-118.2917,411 N VERMONT AVE,90004,,Commercial,COM5,2,1961,78000,C3L,LC,12009660,30798773,1,3079877361,597546312,0,0,BXB,,
778,34.01882,-118.18583,4112 E OLYMPIC BLVD,90023,Eastman Avenue Elementary,School,EDU1,2,,12800,C2L,LC,1154816,2961526,1,2961526,5923051,256,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
779,34.01882,-118.18583,4112 E OLYMPIC BLVD,90023,Eastman Avenue Elementary,School,EDU1,2,,15600,C2L,LC,1407432,3609359,1,3609359,7218719,312,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
780,34.04772,-118.25359,412 W 6TH ST,90014,Park Central,Office,COM4,14,1914,112418,C3H,PC,9916392,25430587,1,2543058750,861173450,0,0,BX,,
781,34.04773,-118.32576,4125 W PICO BLVD,90019,,Commercial,COM1,1,1921,6448,C3L,PC,510875,1310139,1,1310139,2620278,64,0,BX,,
782,34.04282,-118.24596,413 E 6TH ST,90014,,Industrial,IND2,6,1921,119556,C2M,PC,9398297,24101933,1.5,3615290060,254833598,36,6,CX,,
783,34.04868,-118.2485,413 S SPRING ST,90013,,Office,COM4,13,1927,121884,C3H,PC,10751388,27571934,1,2757193455,143867488,0,0,BXB,,
784,34.04598,-118.24491,413 WALL ST,90013,,Industrial,IND2,4,1912,38640,C2M,PC,3037490,7789644,1.5,1168446619,474110193,12,2,CX,,
785,34.00821,-118.29161,4131 S VERMONT AVE,90037,Manual Arts,School,EDU1,2,,27450,C3L,LC,2476539,6351084,1,6351084,1270216954,9,0,RC FRAME WITH SHEAR WALLS,,
786,34.04543,-118.24318,415 S SAN PEDRO ST,90013,San Pedro Wholesale Center,Industrial,IND2,4,1912,50324,C3M,PC,3955970,10145084,1.5,1521762625,362710252,15,5,B65,,
787,33.98135,-118.46303,415 WASHINGTON BLVD,90292,,Residential,RES3F,8,1970,54768,C3H,LC,6117038,8627929,0.5,4313965,12941894,66,170,BX,,
788,34.03429,-118.25666,417 E PICO BLVD,90015,,Industrial,IND2,6,1924,57084,C3M,PC,4487373,11507869,1.5,1726180328,769672285,17,7,BX,,
789,34.04772,-118.32623,4170 W PICO BLVD,90019,American Self Storage,Warehouse,COM2,8,1928,79800,C3H,PC,4515084,11578933,1,1157893323,157866,80,0,BX,,
790,34.0667,-118.30036,418 S NORMANDIE AVE,90020,,Residential,RES3F,5,1927,61685,C2M,PC,6546629,9233857,0.5,4616928,13850785,74,191,CX,,
791,34.04628,-118.25495,418 W 7TH ST,90014,,Commercial,COM1,2,1917,22266,C3L,PC,1538358,3945119,1,3945119,7890238,223,0,B7,,
792,34.04617,-118.2419,420 BOYD ST,90013,,Office,COM4,2,1913,32050,C3L,PC,3291215,8440320,1,8440320,1688063912,8,0,BX,,
793,34.04617,-118.2419,420 BOYD ST,90013,,Office,COM4,5,1922,17000,C3M,PC,1682320,4314310,1,4314310,8628619,68,0,BX,,
794,34.09584,-118.28067,4201 FOUNTAIN AVE,90029,King Middle,INSTITUTIONAL,EDU1,1,,56400,C3L,LC,5088408,13049222,1,1304922226,984451128,0,0,REINFORCED CONCRETE (RC) MRF,,
795,34.09584,-118.28067,4201 FOUNTAIN AVE,90029,Thomas King Starr Middle School,School,EDU1,2,,40000,C2L,LC,3608800,9254768,1,9254768,1850953580,0,0,,,
796,34.07208,-118.26969,421 N ROSEMONT AVE,90026,Rosemont Avenue,School,EDU1,3,,22158,C3L,LC,1999095,5126679,1,5126679,1025335744,3,0,RC FRAME WITH SHEAR WALLS,,
797,34.07208,-118.26969,421 N ROSEMONT AVE,90026,Rosemont Ave Elementary,School,EDU1,3,,20000,C2L,LC,1804400,4627384,1,4627384,9254768,400,0,,,
798,34.05605,-118.2607,421 S BIXEL ST,90017,,Residential,RES3F,4,1923,46992,C3M,PC,5115549,7215354,0.5,3607677,10823031,56,146,BX,,
799,34.04202,-118.26256,421 W 11TH ST,90015,,Commercial,COM1,5,1916,78500,C2M,PC,6965305,17862525,1,1786252535,725049785,0,0,CX,,
800,34.04468,-118.25593,421 W 8TH ST,90014,Hotel Bristol,Hotel,RES4,6,1906,32610,C2M,PC,3411984,4812519,0.5,2406259,7218778,20,82,CX,,
801,34.04148,-118.2478,423 E 7TH ST,90014,,Commercial,COM1,5,1924,35100,C3M,PC,2425059,6219064,1,6219064,1243812835,1,0,B55,,
802,34.03413,-118.25636,425 E PICO BLVD,90015,,Industrial,IND2,3,1923,38880,C3L,PC,3056357,7838027,1.5,1175704119,595068194,12,2,BX,,
803,34.04889,-118.24993,425 S BROADWAY,90013,Lesmich,Commercial,COM1,3,1932,29312,C2L,PC,2025166,5193538,1,5193538,1038707729,3,0,CX,,
804,34.06619,-118.28994,425 SHATTO PL,90020,,Hotel,RES4,6,1970,86840,C3M,LC,9086069,12815673,0.5,6407837,19223510,52,217,BX,,
805,34.06549,-118.28365,427 S OCCIDENTAL BLVD,90057,,Church,REL1,1,1951,4472,C2L,LC,510166,719576,1,719576,1439152,291,0,CX,,
806,34.0635,-118.31729,4270 W 6TH ST,90020,,Church,REL1,1,1955,16411,C3L,LC,1872167,2640645,1,2640645,5281289,1067,0,BX,,
807,34.04873,-118.25007,430 S BROADWAY,90013,,Commercial,COM1,6,1907,50668,C2M,PC,4495772,11529406,1,1152940623,58813507,0,0,CX,,
808,34.06674,-118.35305,430 S FULLER AVE,90036,Park La Brea,Parking structure,COM1,2,1950,87840,C3L,LC,3055075,7834740,0.5,3917370,11752111,18,0,BX,,
809,34.06674,-118.35305,430 S FULLER AVE,90036,Park La Brea,Residential,RES3F,13,1951,192306,C3H,LC,21478657,30295109,0.5,1514755445,442663231,596,6,BX,,
810,34.06674,-118.35305,430 S FULLER AVE,90036,Park La Brea,Residential,RES3F,13,1951,192306,C3H,LC,21478657,30295109,0.5,1514755445,442663231,596,6,BX,,
811,34.06674,-118.35305,430 S FULLER AVE,90036,Park La Brea,Residential,RES3F,13,1951,192306,C3H,LC,21478657,30295109,0.5,1514755445,442663231,596,6,BX,,
812,34.06179,-118.32195,4300 WILSHIRE BLVD,90010,Dunes Inn,Hotel,RES4,3,1958,27425,C3L,LC,3017573,4256211,0.5,2128105,6384316,16,69,BX,,
813,34.08359,-118.29463,4315 MELROSE AVE,90029,Ukrainian Culture Center,Recreation,COM8,2,1923,12175,C2L,PC,1668219,4278146,1,4278146,8556293,73,0,CX,,
814,34.06815,-118.35438,432 S CURSON AVE,90036,Park La Brea,Commercial,COM1,2,1950,192306,C3L,LC,15236404,39073759,1,3907375978,1475181923,0,0,BX,,
815,34.06815,-118.35438,432 S CURSON AVE,90036,Park La Brea,Residential,RES3F,13,,192306,C3H,LC,886484,1250363,0.5,625181,1875544,10,25,BX,,
816,34.06815,-118.35438,432 S CURSON AVE,90036,Park La Brea,Residential,RES3F,13,1950,192306,C3H,LC,21478657,30295109,0.5,1514755445,442663231,596,6,BX,,
817,34.06815,-118.35438,432 S CURSON AVE,90036,Park La Brea,Residential,RES3F,13,1950,192306,C3H,LC,21478657,30295109,0.5,1514755445,442663231,596,6,BX,,
818,34.06815,-118.35438,432 S CURSON AVE,90036,Park La Brea,Residential,RES3F,13,1950,192306,C3H,LC,21478657,30295109,0.5,1514755445,442663,231,596,,,
819,34.05048,-118.25195,433 S OLIVE ST,90013,AT&T,Utilities,COM4,9,1810,182550,C2H,PC,18065148,46328072,1,4632807292,656144,730,0,Shear Wall,,
821,34.05824,-118.39688,434 S CANON DR,90212,,Residential,RES3F,5,1964,44440,C3M,LC,4837738,6823509,0.5,3411755,10235264,53,138,BX,,
822,34.04488,-118.24339,434 S SAN PEDRO ST,90013,Q. H. Silk Flower Inc,Commercial,GOV1,6,1940,83400,C2M,PC,8253264,21165496,1,2116549642,330991,334,0,"frame, shear wall",,
823,34.08877,-118.28796,4345 LOCKWOOD AVE,90029,Lockwood Ave,School,EDU1,3,,39116,C3L,LC,3529046,9050237,1,9050237,18100474,782,0,RC FRAME WITH SHEAR WALLS,,
824,34.06517,-118.28385,435 S OCCIDENTAL BLVD,90057,Precious Blood Catholic Church,Church,REL1,1,1926,7349,C2L,PC,838374,1182505,1,1182505,2365011,478,0,CX,,
825,34.04493,-118.24351,435 S SAN PEDRO ST,90013,,Industrial,IND2,6,1923,92538,C2M,PC,7274412,18655230,1.5,2798284546,638075,463,28,CX,,
826,34.05755,-118.17217,4350 CITY TERRACE DR,90063,City Terrace,School,EDU1,2,,16560,C3L,LC,1494043,3831474,1,3831474,7662948,331,0,RC FRAME WITH SHEAR WALLS,,
827,34.06177,-118.32328,4350 WILSHIRE BLVD,90005,Wilshire United Methodist Church,Church,REL1,2,1924,33000,C2L,PC,3764640,5309931,1,5309931,1061986121,45,0,Shear Wall,,
828,34.00444,-118.30891,4351 S WESTERN AVE,90062,,Commercial,COM1,2,1922,7615,C3L,PC,603336,1547256,1,1547256,3094513,76,0,B5A,,
829,34.06533,-118.31439,4353 W 5TH ST,90020,,Residential,RES3E,4,1929,21829,C2M,PC,2460783,3470873,0.5,1735437,5206310,26,68,C75,,
830,34.04237,-118.23632,436 S COLYTON ST,90013,,Industrial,IND2,1,1929,7500,C2L,PC,553650,1419835,1.5,2129753,3549589,38,2,C5B,,
831,34.04864,-118.25016,437 S BROADWAY,90013,American Mart,Commercial,COM1,3,1942,27888,C3L,LC,1926782,4941232,1,4941232,9882464,279,0,BX,,
832,34.04864,-118.25016,437 S BROADWAY,90013,American Mart,Commercial,COM1,3,1942,39420,C3L,LC,2723528,6984487,1,6984487,13968974,394,0,BX,,
833,34.00391,-118.30891,4379 S WESTERN AVE,90062,,Commercial,COM1,2,1914,10394,C3L,PC,736311,1888269,1,1888269,3776539,104,0,B5A,,
834,34.06594,-118.28994,440 SHATTO PL,90020,Dongguk Royal University Oriental Medica,Health Clinic,COM7,4,1971,50078,C3M,LC,6501126,16672138,1.5,2500820641,680344,250,100,BX,,
835,34.00367,-118.29582,4400 S BUDLONG AVE,90037,Vermont Square United Methodist Church,Church,REL1,1,1912,18971,C2L,PC,2164212,3052566,1,3052566,6105133123,3,0,CX,,
836,34.06186,-118.32482,4401 WILSHIRE BLVD,90010,,Office,COM4,4,1963,42890,C3M,LC,4404374,11295017,1,1129501722,590035,172,0,BXA,,
837,34.03263,-118.33556,4409 W ADAMS BLVD,90016,"Iglesias De Restauracion, Inc.",Church,REL1,2,1925,27238,C2L,PC,3107311,4382785,1,4382785,8765569177,0,0,CX,,
838,34.04895,-118.24995,443 S BROADWAY,90013,Fallas Parking,Office,COM4,4,1902,44882,C2M,PC,4608933,11819608,1,1181960823,639215,180,0,CX,,
839,34.03963,-118.21237,443 S SOTO ST,90033,Lincoln Hospital Medical Center,Hospital,COM6,3,1964,6817,C3L,LC,985738,2527926,1.5,3791888,6319814,34,14,BX,,"California law requires all general acute care hospital buildings to be evaluated and retrofitted, if necessary, to a standard that would allow them to remain in service after a large earthquake. The deadline for compliance is Jan. 1, 2020."
840,34.03963,-118.21237,443 S SOTO ST,90033,Lincoln Hospital Medical Center,Hospital,COM6,2,1927,19547,C3L,PC,2826496,7248550,1.5,1087282418,121374,98,39,BX,,"California law requires all general acute care hospital buildings to be evaluated and retrofitted, if necessary, to a standard that would allow them to remain in service after a large earthquake. The deadline for compliance is Jan. 1, 2020."
841,34.06572,-118.28994,443 SHATTO PL,90020,,Office,COM4,3,1966,33078,C3L,LC,3396780,8711042,1,8711042,17422084,132,0,BXA,,
842,34.0619,-118.3264,4451 WILSHIRE BLVD,90010,Keller Williams Education/ Westwood Medi,Office,COM4,3,1955,24183,C3L,LC,2483352,6368557,1,6368557,12737114,97,0,BXA,,
843,34.04903,-118.25152,448 S HILL ST,90013,Pershing Square Building,Office,COM4,13,1924,135388,C3H,PC,11942575,30626735,1,3062673561,253470,542,0,AX,,
844,34.04834,-118.25044,449 S BROADWAY,90013,,Commercial,COM4,9,1913,161232,C3H,PC,15955519,40917928,1,4091792881,835856,645,0,BX,,
845,34.06152,-118.27626,450 S GRAND VIEW ST,90057,,Residential,RES3F,12,1975,141286,C3H,LC,15780233,22257625,0.5,1112881233,386437,170,438,BX,,
846,34.05756,-118.39283,450 S MAPLE DR,90212,,Residential,RES3F,5,1975,58750,C3M,LC,6395525,9020728,0.5,4510364,13531092,70,182,B9A,,
847,34.03262,-118.33883,4523 W ADAMS BLVD,90016,,Commercial,COM1,1,1932,9295,C2L,PC,658458,1688615,1,1688615,3377230,93,0,CX,,
848,34.15263,-118.38557,4525 IRVINE AVE,91602,"Reed, Walter",School,EDU1,1,,8260,C3L,LC,745217,1911110,1,1911110,3822219,165,0,RC FRAME WITH SHEAR WALLS,,
849,34.00181,-118.29154,4529 S VERMONT AVE,90037,,Commercial,COM1,2,1922,6750,C3L,PC,534803,1371501,1,1371501,2743002,68,0,B55A,,
850,34.12092,-118.21805,4545 TOLAND WAY,90041,Toland Way,School,EDU1,2,,15000,C3L,LC,1353300,3470538,1,3470538,6941076,300,0,RC FRAME WITH SHEAR WALLS,,
851,34.04668,-118.24097,455 E 3RD ST,90013,,Hotel,RES4,16,1975,218680,C3H,LC,20440020,28830137,0.5,1441506843,245205,131,547,BX,,
852,34.09815,-118.29066,4550 W SUNSET BLVD,90027,Children's Hospital Los Angeles,Hospital,COM6,1,,20000,C2L,LC,2892000,7416534,1.5,1112480118,541335,100,40,,,"California law requires all general acute care hospital buildings to be evaluated and retrofitted, if necessary, to a standard that would allow them to remain in service after a large earthquake. The deadline for compliance is Jan. 1, 2020."
853,34.00124,-118.29154,4610 S VERMONT AVE,90037,,Commercial,COM3,1,1913,4730,C3L,PC,410611,1053013,1,1053013,2106025,161,1,B5B,,
854,34.08114,-118.18298,4639 BOWMAN BLVD,90032,,Commercial,COM1,2,1926,2352,C3L,PC,196604,504190,1,504190,1008380,24,0,BX,,
855,34.11125,-118.29087,4643 LOS FELIZ BLVD,90027,,Residential,RES3E,4,1929,30460,C2M,PC,3433756,4843227,0.5,2421613,7264840,37,94,C65,,
856,34.07624,-118.31086,4649 BEVERLY BLVD,90004,The Dover,Residential,RES3E,6,1929,25026,C3M,PC,2821181,3979205,0.5,1989603,5968808,30,78,BX,,
857,34.0567,-118.33317,4650 W OLYMPIC BLVD,90019,Los Angeles,School,EDU1,1,,60000,C2L,LC,5413200,13882151,1,1388215127,7643031200,0,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
858,34.06198,-118.33147,4680 WILSHIRE BLVD,90010,Farmers Insurance Group Home Office,Office,COM4,8,1937,211508,C3H,PC,20930832,53677118,1,5367711810,7354236846,0,0,BX,,
859,34.13778,-118.26787,4701 W SAN FERNANDO RD,90039,,Industrial,IND2,1,1954,4033,C2L,LC,297716,763493,1.5,1145239,1908732,20,1,C55C,,
860,34.13778,-118.26787,4701 W SAN FERNANDO RD,90039,,Office,IND2,1,1938,15123,C2L,PC,1116380,2862956,1.5,4294434,7157390,76,5,C5A,,
861,34.062,-118.33264,4727 WILSHIRE BLVD,90010,Wilshire Hudson Building,Office,COM4,6,1970,79176,C3M,LC,7835257,20093516,1,20093516,40187033,317,0,BX,,
862,34.09563,-118.29318,4751 FOUNTAIN AVE,90029,Scientology Church,Church,REL1,2,1941,27280,C3L,LC,3112102,4389543,1,4389543,8779085,1773,0,BXA,,
863,34.09563,-118.29318,4751 FOUNTAIN AVE,90029,Scientology Church,Church,REL1,4,1947,40010,C3M,LC,4564341,6437889,1,6437889,12875777,2601,0,BXA,,
864,33.99958,-118.25647,4827 S CENTRAL AVE,90011,,Nursing home,RES6,12,1971,76536,C3H,LC,8007196,11293950,0.5,5646975,16940925,153,230,BX,,
865,34.09545,-118.29438,4833 FOUNTAIN AVE,90029,,Church,REL1,8,1948,3621,C3H,LC,413084,582644,1,582644,1165288,235,0,BXA,,
866,34.09491,-118.29453,4833 FOUNTAIN AVE,90029,Scientology Church,Church,REL1,3,1948,32127,C3L,LC,3665048,5169459,1,5169459,10338918,2088,0,BXA,,
867,34.09491,-118.29453,4833 FOUNTAIN AVE,90029,Scientology Church,Church,REL1,1,1929,210966,C3L,PC,24067001,33945904,1,33945904,6789180713,713,0,BXC,,
868,34.15868,-118.4487,4835 VAN NUYS BLVD,91403,,Parking structure,COM1,2,1965,46925,C3L,LC,1632052,4185396,0.5,2092698,6278094,9,0,BX,,
869,34.15868,-118.4487,4835 VAN NUYS BLVD,91403,,Professional building,COM7,2,1954,28077,C2L,LC,3644956,9347490,1.5,14021235,23368725,140,56,CX,,
870,34.15868,-118.4487,4835 VAN NUYS BLVD,91403,,Professional building,COM7,2,1953,44672,C2L,LC,5799319,14872354,1.5,22308531,37180884,223,89,CX,,
871,33.99801,-118.23869,4851 S ALAMEDA ST,90058,,Industrial,IND2,1,1955,45440,C2L,LC,3354381,8602310,1.5,12903464,21505774,227,14,C5,,
872,33.99801,-118.23869,4851 S ALAMEDA ST,90058,,Industrial,IND2,1,1955,102482,C2L,LC,7565221,19401010,1.5,29101515,48502525,512,31,C6,,"According to the Kaiser Permanante Southern California, this building has been demolished. A replacement opened in 2008."
873,34.09814,-118.29541,4867 W SUNSET BLVD,90027,Kaiser Permanente Los Angeles Med Center,Hospital,COM6,8,1971,166731,C3H,LC,20941414,53704255,1.5,80556383,1342606388,34,333,BX,,"According to the Kaiser Permanante Southern California, this building has been demolished. The first phase of a replacement opened in 2009. The second phase is scheduled to open in June, 2014."
874,34.09814,-118.29541,4867 W SUNSET BLVD,90027,Kaiser Permanente Los Angeles Med Center,Hospital,COM6,7,1958,117323,C3M,LC,14735769,37789879,1.5,56684819,94474698,587,235,BX,,"According to the Kaiser Permanante Southern California, this building has been demolished. The first phase of a replacement opened in 2009. The second phase is scheduled to open in June, 2014."
875,34.09814,-118.29541,4867 W SUNSET BLVD,90027,Kaiser Permanente Los Angeles Med Center,Hospital,COM6,7,1952,209387,C3M,LC,26299007,67443804,1.5,1011657061,6860951010,47,419,BX,,"According to the Kaiser Permanante Southern California, this building has been demolished. The first phase of a replacement opened in 2009. The second phase is scheduled to open in June, 2014."
876,34.0954,-118.29569,4874 FOUNTAIN AVE,90029,,Commercial,COM1,1,1925,473,C2L,PC,39538,101395,1,101395,202791,5,0,CX,,
877,33.99802,-118.29152,4926 S VERMONT AVE,90037,,Office,COM4,1,1934,896,C3L,PC,92010,235960,1,235960,471921,4,0,B5C,,
878,34.16062,-118.4487,4929 VAN NUYS BLVD,91403,Sherman Oaks Hospital,Hospital,COM6,3,1958,62814,C3L,LC,9082904,23293108,1.5,34939663,58232771,314,126,BX,,"California law requires all general acute care hospital buildings to be evaluated and retrofitted, if necessary, to a standard that would allow them to remain in service after a large earthquake. The deadline for compliance is Jan. 1, 2020."
879,34.16077,-118.4487,4955 VAN NUYS BLVD,91403,Sherman Oaks Hospital,Hospital,COM7,7,1968,75603,C3M,LC,9814781,25170007,1.5,37755011,62925018,378,151,BX,,"California law requires all general acute care hospital buildings to be evaluated and retrofitted, if necessary, to a standard that would allow them to remain in service after a large earthquake. The deadline for compliance is Jan. 1, 2020."
880,34.1215,-118.20704,4959 YORK BLVD,90042,,Commercial,COM2,1,1933,7138,C2L,PC,403868,1035720,1,1035720,2071439,7,0,C5A,,
881,34.05309,-118.26465,500 LUCAS ST,90017,,Professional building,COM7,2,1928,13095,C3L,PC,1699993,4359632,1.5,6539448,10899079,65,26,BX,,
882,34.04002,-118.2399,500 S CENTRAL AVE,90013,,Commercial,COM2,1,1957,4352,C3L,LC,246236,631473,1,631473,1262945,4,0,BXA,,
883,34.04002,-118.2399,500 S CENTRAL AVE,90013,,Office,COM2,1,1957,30462,C2L,LC,1723540,4420018,1,4420018,8840036,30,0,C6C,,
884,34.04002,-118.2399,500 S CENTRAL AVE,90013,,Warehouse,COM2,1,1964,43259,C2L,LC,2447594,6276855,1,6276855,12553711,43,0,CXC,,
885,34.04002,-118.2399,500 S CENTRAL AVE,90013,,Warehouse,COM2,1,1957,118281,C2L,LC,6692339,17162503,1,17162503,34325007,118,0,,,
886,34.02888,-118.2598,501 E WASHINGTON BLVD,90015,,Warehouse,COM2,1,1964,11768,C3L,LC,665833,1707530,1,1707530,3415060,12,0,BXA,,
887,34.05846,-118.27075,501 S BURLINGTON AVE,90057,,Residential,RES3E,4,1929,34080,C2M,PC,3841838,5418817,0.5,2709409,8128226,41,106,C55,,
888,34.04813,-118.25413,501 W 6TH ST,90014,Pacific Center,Office,COM4,12,1908,449881,C3H,PC,39684003,101769626,1,1017696262,353925118,0,0,ABX,,
889,33.99754,-118.3293,5010 11TH AVE,90043,Crenshaw,School,EDU1,1,,1244,C2L,LC,112234,287823,1,287823,575647,25,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
890,33.99754,-118.3293,5010 11TH AVE,90043,Crenshaw,School,EDU1,1,,1244,C2L,LC,112234,287823,1,287823,575647,25,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
891,33.99754,-118.3293,5010 11TH AVE,90043,Crenshaw,School,EDU1,2,,15540,C2L,LC,1402019,3595477,1,3595477,7190954,311,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
892,33.99754,-118.3293,5010 11TH AVE,90043,Crenshaw,School,EDU1,1,,23060,C2L,LC,2080473,5335374,1,5335374,10670747,461,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
893,33.99754,-118.3293,5010 11TH AVE,90043,Crenshaw,School,EDU1,1,,27720,C3L,LC,2500898,6413554,1,6413554,12827108,554,0,RC FRAME WITH SHEAR WALLS,,
894,33.99754,-118.3293,5010 11TH AVE,90043,Crenshaw,School,EDU1,3,,45990,C3L,LC,4149218,10640669,1,10640669,21281338,920,0,RC FRAME WITH SHEAR WALLS,,
895,33.99754,-118.3293,5010 11TH AVE,90043,Crenshaw,School,EDU1,3,,63485,C3L,LC,5727617,14688473,1,14688473,29376946,1270,0,RC FRAME WITH SHEAR WALLS,,
896,33.99754,-118.3293,5010 11TH AVE,90043,Crenshaw,School,EDU1,4,,66140,C3M,LC,5967151,15302758,1,15302758,30605516,1323,0,RC FRAME WITH SHEAR WALLS,,
897,34.04805,-118.25423,502 W 6TH ST,90014,Heron Building,Office,COM4,12,1921,219014,C3H,PC,19319225,49544152,1,49544152,99088305,876,0,B105,,
898,34.16171,-118.37271,5023 LANKERSHIM BLVD,91601,,Commercial,COM5,2,1971,25302,C3L,LC,3895749,9990648,1,9990648,19981296,101,0,BX,,
899,34.16239,-118.42693,5041 SUNNYSLOPE AVE,91423,Robert A Millikan,School,EDU1,1,,1920,C2L,LC,173222,444229,1,444229,888458,38,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
900,34.16239,-118.42693,5041 SUNNYSLOPE AVE,91423,Robert A Millikan,School,EDU1,1,,24184,C3L,LC,2181880,5595432,1,5595432,11190865,484,0,RC FRAME WITH SHEAR WALLS,,
901,34.06488,-118.28706,505 S VIRGIL AVE,90020,,Hotel,RES4,3,1963,40846,C3L,LC,4494285,6339077,0.5,3169539,9508616,25,102,BXA,,
902,33.98328,-118.28307,505 W 62ND ST,90044,,Commercial,COM1,2,1925,21812,C3L,PC,1545162,3962568,1,3962568,7925136,218,0,B5A,,
903,34.04084,-118.34996,5055 W WASHINGTON BLVD,90016,,Warehouse,COM2,2,1951,16740,C3L,LC,947149,2428964,1,2428964,4857928,17,0,BX,,
904,34.12111,-118.20496,5059 YORK BLVD,90042,Comprehensive Community Health Center,Commercial,COM7,1,1934,1360,C2L,PC,160494,411586,1.5,617379,1028965,7,3,C5A,,
905,34.12111,-118.20496,5059 YORK BLVD,90042,Comprehensive Community Health Center,Health clinic,COM7,1,1929,3200,C2L,PC,377632,968437,1.5,1452656,2421093,16,6,C7A,,
906,34.06217,-118.34113,5100 WILSHIRE BLVD,90036,Oasis Christian Center,Theatre,COM9,1,1932,8600,C2L,PC,880210,2257299,1,2257299,4514597,52,0,,,
907,34.06217,-118.34113,5100 WILSHIRE BLVD,90036,Oasis Christian Center,Theatre,COM9,1,1932,10351,C2L,PC,1059425,2716895,1,2716895,5433790,62,0,,,
908,34.04209,-118.2449,511 E 6TH ST,90021,,Hotel,RES4,4,1926,133882,C3M,PC,14008074,19758038,0.5,9879019,29637057,80,335,BX,,
909,34.03755,-118.25295,511 E OLYMPIC BLVD,90015,D.T. Fashion Collection,Industrial,IND3,1,1924,5099,C2L,PC,376408,965299,1.5,1447948,2413247,13,2,C5A,,
910,34.11825,-118.17931,511 N AVE 64,90042,,Commercial,COM3,1,1922,1200,C2L,PC,136692,350547,1,350547,701093,41,1,C5A,,
911,34.06499,-118.3066,511 S SERRANO AVE,90020,Serrano Towers,Residential,RES3F,7,1930,42528,C3M,PC,4629598,6529932,0.5,3264966,9794899,51,132,BX,,
912,34.08977,-118.2946,5118 W SANTA MONICA BLVD,90029,,Commercial,COM1,1,1922,10750,C2L,PC,761530,1952944,1,1952944,3905887,108,0,C5A,,
913,34.06484,-118.30536,512 S HOBART BLVD,90020,,Residential,RES3F,6,1929,40148,C2M,PC,4370511,6164497,0.5,3082248,9246745,48,124,CX,,
914,34.04133,-118.23728,512 S SEATON ST,90013,,Warehouse,COM2,1,1928,7668,C2L,PC,433855,1112622,1,1112622,2225245,8,0,C5B,,
915,34.04133,-118.23728,512 S SEATON ST,90013,,Industrial,IND2,2,1930,15968,C2L,PC,1178758,3022924,1.5,4534386,7557311,80,5,C5B,,
