VolcanoID,V_Name,Country,Region,Subregion,Latitude,Longitude,PEI,H_active,VEI_Holoce,hazard,class,risk
290111,Ivao Group,Russia,Kuril Islands,Kuril Islands,45.770000000000000,149.680000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
290112,Rudakov,Russia,Kuril Islands,Kuril Islands,45.880000000000000,149.830000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
290113,Tri Sestry,Russia,Kuril Islands,Kuril Islands,45.930000000000000,149.919999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
290120,Kolokol Group,Russia,Kuril Islands,Kuril Islands,46.042000000000000,150.050000000000000,2,1,3,1,NULL,1
290130,Unnamed,Russia,Kuril Islands,Kuril Islands,46.100000000000000,150.500000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
290150,Chirpoi,Russia,Kuril Islands,Kuril Islands,46.524999999999900,150.875000000000000,2,1,4,2,NULL,1
290160,Unnamed,Russia,Kuril Islands,Kuril Islands,46.469999999999900,151.280000000000000,2,1,0,NULL,U-HHR,NULL
290161,Milne,Russia,Kuril Islands,Kuril Islands,46.820000000000000,151.780000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
290170,Goriaschaia Sopka,Russia,Kuril Islands,Kuril Islands,46.829999999999900,151.750000000000000,2,1,3,1,NULL,1
290180,Zavaritzki Caldera(s),Russia,Kuril Islands,Kuril Islands,46.924999999999900,151.949999999999000,2,1,3,NULL,U-HHR,NULL
290190,Prevo Peak,Russia,Kuril Islands,Kuril Islands,47.020000000000000,152.120000000000000,2,1,3,NULL,U-HHR,NULL
290191,Urataman,Russia,Kuril Islands,Kuril Islands,47.119999999999900,152.250000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
290200,Ketoi,Russia,Kuril Islands,Kuril Islands,47.350000000000000,152.474999999999000,2,1,2,NULL,U-HHR,NULL
290210,Ushishur,Russia,Kuril Islands,Kuril Islands,47.520000000000000,152.800000000000000,2,1,4,NULL,U-HHR,NULL
290211,Srednii,Russia,Kuril Islands,Kuril Islands,47.600000000000000,152.919999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
290220,Rasshua,Russia,Kuril Islands,Kuril Islands,47.770000000000000,153.020000000000000,2,1,3,NULL,U-HHR,NULL
290230,Unnamed,Russia,Kuril Islands,Kuril Islands,48.079999999999900,153.330000000000000,2,1,0,NULL,U-HHR,NULL
290240,Sarychev Peak,Russia,Kuril Islands,Kuril Islands,48.091999999999900,153.199999999999000,2,1,4,3,NULL,2
290250,Raikoke,Russia,Kuril Islands,Kuril Islands,48.292000000000000,153.250000000000000,2,1,4,NULL,U-HHR,NULL
290260,Chirinkotan,Russia,Kuril Islands,Kuril Islands,48.979999999999900,153.479999999999000,1,1,2,1,NULL,1
290270,Ekarma,Russia,Kuril Islands,Kuril Islands,48.957999999999900,153.930000000000000,1,1,2,NULL,U-HHR,NULL
290290,Sinarka,Russia,Kuril Islands,Kuril Islands,48.875000000000000,154.175000000000000,2,1,4,3,NULL,2
290300,Kharimkotan,Russia,Kuril Islands,Kuril Islands,49.119999999999900,154.508000000000000,2,1,5,3,NULL,2
290310,Tao-Rusyr Caldera(s),Russia,Kuril Islands,Kuril Islands,49.350000000000000,154.699999999999000,2,1,6,NULL,U-HHR,NULL
290320,Nemo Peak,Russia,Kuril Islands,Kuril Islands,49.570000000000000,154.807999999999000,2,1,2,NULL,U-HHR,NULL
290331,Shirinki,Russia,Kuril Islands,Kuril Islands,50.200000000000000,154.979999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
290340,Fuss Peak,Russia,Kuril Islands,Kuril Islands,50.270000000000000,155.250000000000000,2,1,3,NULL,U-HHR,NULL
290350,Karpinsky Group,Russia,Kuril Islands,Kuril Islands,50.130000000000000,155.370000000000000,2,1,1,NULL,U-HHR,NULL
290360,Chikurachki,Russia,Kuril Islands,Kuril Islands,50.325000000000000,155.458000000000000,2,1,4,2,NULL,1
290370,Vernadskii Ridge,Russia,Kuril Islands,Kuril Islands,50.549999999999900,155.970000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
290380,Ebeko,Russia,Kuril Islands,Kuril Islands,50.680000000000000,156.020000000000000,2,1,2,2,NULL,1
290390,Alaid,Russia,Kuril Islands,Kuril Islands,50.857999999999900,155.550000000000000,2,1,4,2,NULL,1
300001,Mashkovtsev,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.100000000000000,156.720000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300010,Kambalny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.299999999999900,156.870000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
300020,Koshelev,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.356999999999900,156.750000000000000,2,1,3,NULL,U-HHR,NULL
300021,Yavinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.570000000000000,156.599999999999000,2,0,Unknown VEI,NULL,U-HR,NULL
300022,Diky Greben,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.450000000000000,156.970000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
300023,Kurile Lake,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.450000000000000,157.120000000000000,2,0,7,NULL,U-HR,NULL
300030,Ilyinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.490000000000000,157.199999999999000,2,1,5,NULL,U-HHR,NULL
300040,Zheltovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.570000000000000,157.323000000000000,2,1,5,NULL,U-HHR,NULL
300041,Kell,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.649999999999900,157.349999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300042,Belenkaya,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.750000000000000,157.270000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300050,Ksudach,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.799999999999900,157.530000000000000,2,1,6,NULL,U-HHR,NULL
300051,Ozernoy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.880000000000000,157.380000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300052,Olkoviy Volcanic Group,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.020000000000000,157.530000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300053,Khodutka,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.063000000000000,157.703000000000000,2,0,5,NULL,U-HR,NULL
300054,Piratkovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.113000000000000,157.848999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300055,Ostanets,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.146000000000000,157.322000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300056,Otdelniy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.219999999999900,157.428000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300057,Golaya,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.262999999999900,157.787000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300058,Asacha,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.354999999999900,157.827000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300059,Visokiy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.430000000000000,157.930000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300060,Mutnovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.453000000000000,158.194999999999000,2,1,3,1,NULL,1
300070,Gorely,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.558000000000000,158.030000000000000,2,1,3,1,NULL,1
300080,Opala,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.542999999999900,157.335000000000000,2,1,5,NULL,U-HHR,NULL
300081,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.570000000000000,157.020000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300082,Tolmachev Dol,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.630000000000000,157.580000000000000,2,0,4,NULL,U-HR,NULL
300083,Vilyuchik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.700000000000000,158.280000000000000,2,0,2,NULL,U-HR,NULL
300084,Barkhatnaya Sopka,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.823000000000000,158.270000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
300085,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.920000000000000,158.520000000000000,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
300086,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.880000000000000,158.300000000000000,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
300087,Bolshe-Bannaya,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.899999999999900,157.780000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300090,Koryaksky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.320000000000000,158.687999999999000,3,1,3,3,NULL,2
300100,Avachinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.255000000000000,158.830000000000000,3,1,5,3,NULL,2
300110,Dzenzursky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.637000000000000,158.922000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300120,Zhupanovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.590000000000000,159.146999999999000,2,1,2,1,NULL,1
300121,Veer,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.750000000000000,158.449999999999000,2,0,2,NULL,U-HR,NULL
300122,Kostakan,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.829999999999900,158.050000000000000,2,0,3,1,NULL,1
300123,Bakening,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.905000000000000,158.069999999999000,2,0,3,NULL,U-HR,NULL
300124,Zavaritsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.905000000000000,158.384999999999000,2,0,4,NULL,U-HR,NULL
300125,Akademia Nauk,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.979999999999900,159.449999999999000,2,1,3,NULL,U-HHR,NULL
300130,Karymsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.049999999999900,159.449999999999000,2,1,6,2,NULL,1
300140,Maly Semiachik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.130000000000000,159.669999999999000,2,1,4,2,NULL,1
300150,Bolshoi Semiachik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.320000000000000,160.020000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
300160,Taunshits,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.530000000000000,159.800000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
300170,Uzon,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.500000000000000,159.970000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
300180,Kikhpinych,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.487000000000000,160.252999999999000,2,1,4,2,NULL,1
300190,Krasheninnikov,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.593000000000000,160.273000000000000,2,1,4,2,NULL,1
300200,Kronotsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.753000000000000,160.526999999999000,2,1,2,NULL,U-HHR,NULL
300201,Schmidt,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.920000000000000,160.630000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300210,Gamchen,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.972999999999900,160.702000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
300220,Komarov,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.031999999999900,160.720000000000000,2,0,0,NULL,U-HR,NULL
300221,Vysoky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.070000000000000,160.770000000000000,2,0,0,NULL,U-HR,NULL
300230,Kizimen,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.130000000000000,160.319999999999000,2,1,5,NULL,U-HHR,NULL
300232,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.920000000000000,161.750000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300240,Tolbachik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.829999999999900,160.330000000000000,2,1,4,2,NULL,1
300241,Udina,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.755000000000000,160.526999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300242,Zimina,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.862000000000000,160.603000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300250,Bezymianny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.978000000000000,160.586999999999000,2,1,5,3,NULL,2
300251,Kamen,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.020000000000000,160.592999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300260,Kliuchevskoi,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.057000000000000,160.638000000000000,2,1,4,2,NULL,1
300261,Ushkovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.070000000000000,160.470000000000000,2,1,2,NULL,U-HHR,NULL
300270,Shiveluch,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.652999999999900,161.360000000000000,2,1,5,3,NULL,2
300271,Piip,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.420000000000000,167.330000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
300272,Khangar,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.750000000000000,157.380000000000000,2,1,6,NULL,U-HHR,NULL
300273,Cherpuk Group,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.549999999999900,157.470000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
300280,Ichinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.680000000000000,157.729999999999000,2,1,5,NULL,U-HHR,NULL
300290,Maly Payalpan,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.820000000000000,157.979999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300300,Bolshoi Payalpan,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.880000000000000,157.780000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300310,Plosky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.200000000000000,158.470000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300320,Akhtang,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.430000000000000,158.650000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300330,Kozyrevsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.579999999999900,158.380000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300340,Romanovka,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.649999999999900,158.800000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300350,Uksichan,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.079999999999900,158.380000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300360,Bolshoi-Kekuknaysky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.469999999999900,157.800000000000000,2,0,3,NULL,U-HR,NULL
300370,Kulkev,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.369999999999900,158.370000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300380,Geodesistoy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.329999999999900,158.669999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300390,Anaun,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.320000000000000,158.830000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300400,Krainy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.369999999999900,159.030000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300410,Kekurny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.399999999999900,158.849999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300420,Eggella,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.570000000000000,158.520000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300430,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.820000000000000,158.949999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300440,Verkhovoy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.520000000000000,159.530000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300450,Alney-Chashakondzha,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.700000000000000,159.650000000000000,2,1,3,NULL,U-HHR,NULL
300460,Cherny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.820000000000000,159.669999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300470,Pogranychny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.850000000000000,159.800000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300480,Zaozerny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.880000000000000,159.949999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300490,Bliznets,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.969999999999900,159.780000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300500,Kebeney,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.100000000000000,159.930000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300510,Fedotych,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.130000000000000,160.400000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300511,Shisheika,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.149999999999900,161.080000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
300512,Terpuk,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.200000000000000,159.830000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
300520,Sedankinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.270000000000000,160.080000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
300530,Leutongey,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.299999999999900,159.830000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300540,Tuzovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.320000000000000,159.970000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300550,Gorny Institute,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.329999999999900,160.199999999999000,2,0,0,NULL,U-HR,NULL
300551,Kinenin,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.350000000000000,160.970000000000000,2,0,4,NULL,U-HR,NULL
300552,Bliznetsy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.350000000000000,161.370000000000000,2,0,1,NULL,U-HR,NULL
300560,Titila,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.399999999999900,160.099999999999000,2,0,Unknown VEI,NULL,U-HR,NULL
300570,Mezhdusopochny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.469999999999900,160.250000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300580,Shishel,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.450000000000000,160.370000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300590,Elovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.549999999999900,160.530000000000000,2,0,4,NULL,U-HR,NULL
300600,Alngey,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.700000000000000,160.400000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300610,Uka,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.700000000000000,160.580000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300620,Kaileney,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.799999999999900,160.669999999999000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300630,Plosky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.829999999999900,160.250000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300640,Bely,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.880000000000000,160.530000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300650,Nylgimelkin,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.969999999999900,160.650000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
300660,Snezhniy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.020000000000000,160.800000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300670,Iktunup,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.079999999999900,160.770000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300671,Spokoiny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.130000000000000,160.819999999999000,2,0,Unknown VEI,NULL,U-HR,NULL
300680,Ostry,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.180000000000000,160.819999999999000,2,0,Unknown VEI,NULL,U-HR,NULL
300690,Snegovoy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.200000000000000,160.970000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300700,Severny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.280000000000000,160.870000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
300710,Iettunup,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.399999999999900,161.080000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
300720,Voyampolsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.369999999999900,160.620000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
302010,Sikhote-Alin,Russia,Kamchatka and Mainland Asia,Russia (southeastern),47.000000000000000,137.500000000000000,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
302030,Udokan Plateau,Russia,Kamchatka and Mainland Asia,Russia (southeastern),56.280000000000000,117.770000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
302040,Vitim Plateau,Russia,Kamchatka and Mainland Asia,Russia (southeastern),53.700000000000000,113.300000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
302050,Tunkin Depression,Russia,Kamchatka and Mainland Asia,Russia (southeastern),51.500000000000000,102.500000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
302060,Oka Plateau,Russia,Kamchatka and Mainland Asia,Russia (southeastern),52.700000000000000,98.980000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
302070,Azas Plateau,Russia,Kamchatka and Mainland Asia,Russia (southeastern),52.520000000000000,98.599999999999900,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
303010,Taryatu-Chulutu,Mongolia,Kamchatka and Mainland Asia,Mongolia,48.170000000000000,99.700000000000000,3,0,Unknown VEI,NULL,U-HR,NULL
303020,Khanuy Gol,Mongolia,Kamchatka and Mainland Asia,Mongolia,48.670000000000000,102.750000000000000,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
303030,Bus-Obo,Mongolia,Kamchatka and Mainland Asia,Mongolia,47.119999999999900,109.080000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
303040,Dariganga Volcanic Field,Mongolia,Kamchatka and Mainland Asia,Mongolia,45.329999999999900,114.000000000000000,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
303050,Middle Gobi,Mongolia,Kamchatka and Mainland Asia,Mongolia,45.280000000000000,106.700000000000000,3,0,No confirmed eruptions,NULL,U-NHHR,NULL
304010,Turfan,China,Kamchatka and Mainland Asia,China (western),42.899999999999900,89.250000000000000,5,0,Unknown VEI,NULL,U-HR,NULL
304020,Tianshan Volcanic Group,China,Kamchatka and Mainland Asia,China (western),42.500000000000000,82.500000000000000,2,0,Unknown VEI,NULL,U-HR,NULL
304030,Kunlun Volcanic Group,China,Kamchatka and Mainland Asia,China (western),35.520000000000000,80.200000000000000,2,1,2,NULL,U-HHR,NULL
304040,Unnamed,China,Kamchatka and Mainland Asia,China (western),35.850000000000000,91.700000000000000,2,0,No confirmed eruptions,NULL,U-NHHR,NULL
305010,Honggeertu,China,Kamchatka and Mainland Asia,China (eastern),41.469999999999900,113.000000000000000,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
305011,Arshan,China,Kamchatka and Mainland Asia,China (eastern),47.500000000000000,120.700000000000000,3,0,Unknown VEI,NULL,U-HR,NULL
305020,Keluo Group,China,Kamchatka and Mainland Asia,China (eastern),49.369999999999900,125.920000000000000,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
305030,Wudalianchi,China,Kamchatka and Mainland Asia,China (eastern),48.719999999999900,126.120000000000000,5,1,3,NULL,U-HHR,NULL
305040,Jingbo,China,Kamchatka and Mainland Asia,China (eastern),44.079999999999900,128.830000000000000,5,0,Unknown VEI,NULL,U-HR,NULL
305050,Longgang Group,China,Kamchatka and Mainland Asia,China (eastern),42.329999999999900,126.500000000000000,5,0,Unknown VEI,NULL,U-HR,NULL
305060,Changbaishan,China-North Korea,Kamchatka and Mainland Asia,China (eastern),41.979999999999900,128.080000000000000,3,1,7,NULL,U-HHR,NULL
306010,Xianjindao,North Korea,Kamchatka and Mainland Asia,Korea,41.329999999999900,128.000000000000000,4,0,No confirmed eruptions,NULL,U-NHHR,NULL
306020,Ch'uga-ryong,North Korea-South Korea,Kamchatka and Mainland Asia,Korea,38.329999999999900,127.330000000000000,5,0,No confirmed eruptions,NULL,U-NHHR,NULL
306030,Ulreung,South Korea,Kamchatka and Mainland Asia,Korea,37.500000000000000,130.870000000000000,3,0,6,NULL,U-HR,NULL
306040,Halla,South Korea,Kamchatka and Mainland Asia,Korea,33.369999999999900,126.530000000000000,4,0,Unknown VEI,NULL,U-HR,NULL
311010,Buldir,United States,Alaska,Aleutian Islands,52.350000000000000,175.911000000000000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
311020,Kiska,United States,Alaska,Aleutian Islands,52.103000000000000,177.602000000000000,1,1,3,1,NULL,1
311030,Segula,United States,Alaska,Aleutian Islands,52.015000000000000,178.136000000000000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
311040,Davidof,United States,Alaska,Aleutian Islands,51.969999999999900,178.330000000000000,1,0,No confirmed eruptions,NULL,U-NHHR,NULL
311050,Little Sitkin,United States,Alaska,Aleutian Islands,51.950000000000000,178.543000000000000,1,1,1,NULL,U-HHR,NULL
311060,Semisopochnoi,United States,Alaska,Aleutian Islands,51.930000000000000,179.580000000000000,1,1,2,NULL,U-HHR,NULL
311070,Gareloi,United States,Alaska,Aleutian Islands,51.789999999999900,-178.794000000000000,1,1,3,1,NULL,1
